Patent ID,IPC
WO2012019113,A61K00314184
WO2012019113,A61K0031439
WO2012019113,A61P002500
WO2012019113,A61P004300
WO2012021480,A01N004342
WO2012021480,A61K003147
WO2012022223,A61K00317048
WO2012022223,A61K000900
WO2012022223,A61K0031352
WO2012022223,A61P000100
WO2012022223,A61P001100
WO2012022223,A61P001312
WO2012022223,A61P003116
WO2012022740,A61K003159
WO2012022740,A61K0031592
WO2012022740,A61K0031593
WO2012022740,A61K003821
WO2012022740,A61K004506
WO2012022740,A61P003700
WO2012022747,A61K0039395
WO2012022747,C07K001622
WO2012022747,C07K001628
WO2012022796,A61K0031495
WO2012022796,A61K0031551
WO2012022796,A61K004506
WO2012022796,A61P001100
WO2012023631,A61K003800
WO2012023631,A61P003500
WO2012023631,A61P004300
WO2012026511,A61K0031496
WO2012026511,A61K0031138
WO2012026511,A61K0031282
WO2012026511,A61K00314196
WO2012026511,A61K0031517
WO2012026511,A61K00317068
WO2012026511,A61K00317072
WO2012026511,A61K0039395
WO2012026511,A61K004500
WO2012026511,A61P003500
WO2012026511,A61P004300
WO2012026662,A61K003120
WO2012026662,A61K0031201
WO2012026662,A61P002500
WO2012026662,A61P002528
WO2012027065,A61K003822
WO2012028311,A61K0031145
WO2012028311,A61K0031164
WO2012028311,A61K0031337
WO2012028311,A61K004710
WO2012028311,A61L002754
WO2012028311,A61L002916
WO2012028311,A61L003116
WO2012028311,A61P000900
WO2012028311,A61P003500
WO2012028965,A61K
WO2012029771,A61K004100
WO2012029771,A61K0031352
WO2012029771,A61K0031409
WO2012029771,A61P003500
WO2012033016,A61K004500
WO2012033016,A61K00317068
WO2012033016,A61K003606
WO2012033016,A61K003800
WO2012033016,A61P003500
WO2012033016,A61P004300
WO2012041258,A61K00314422
WO2012041258,A61K00314178
WO2012041258,A61P000912
WO2012041771,A61K00314709
WO2012041771,A61K0031506
WO2012041771,A61K00317056
WO2012041771,A61K004506
WO2012041771,A61P003114
WO2012041987,A61K003117
WO2012041987,A61K003118
WO2012041987,A61K003144
WO2012041987,A61P003500
WO2012042421,A61K004506
WO2012042421,A61K0031404
WO2012042421,A61K00314439
WO2012042421,A61K0039395
WO2012042421,A61P003500
WO2012044936,A61K0031505
WO2012044936,A61P003500
WO2012045010,A61K00314192
WO2012045010,A61K00317076
WO2012045010,A61P003500
WO2012045020,A61K00314192
WO2012045020,A61K00317076
WO2012045020,A61P003500
WO2012045083,A61K003848
WO2012045083,A61K0031415
WO2012045083,A61K0031496
WO2012045083,A61K00314965
WO2012045083,A61P002900
WO2012045083,A61P003104
WO2012045090,A61K003155
WO2012045090,A61K0009127
WO2012045090,A61K000948
WO2012045090,A61K0031122
WO2012045090,A61P003500
WO2012045118,A61K003110
WO2012045118,A61K0031137
WO2012045118,A61K0031138
WO2012045118,A61K0031198
WO2012045118,A61K003142
WO2012045118,A61K00317008
WO2012045118,A61K0031714
WO2012045118,A61P002500
WO2012045118,A61P002522
WO2012045118,A61P002524
WO2012045118,A61P002528
WO2012045118,A61P004300
WO2012045285,A61K003146
WO2012045285,A61K003127
WO2012045285,A61K0031407
WO2012045285,A61K004506
WO2012045285,A61P000900
WO2012045285,A61P001702
WO2012045285,A61P003104
WO2012045285,A61P004300
WO2012045859,A61K000916
WO2012045859,A61K000920
WO2012045859,A61K000928
WO2012045859,A61K0031155
WO2012045859,A61K00314439
WO2012046050,A61K003158
WO2012046050,A61K003144
WO2012047290,A01N006300
WO2012047290,A61K000914
WO2012047290,A61K003532
WO2012047290,C12N000500
WO2012047339,A61K
WO2012047645,A61K0031498
WO2012047645,A61K00314164
WO2012047645,A61K00314168
WO2012047645,A61P001700
WO2012047645,A61P002900
WO2012047775,A61K00314188
WO2012047775,A61K00314745
WO2012047775,A61P003500
WO2012048235,A61K0031355
WO2012048235,A61K0031403
WO2012048235,A61K004506
WO2012048235,A61P003122
WO2012048294,A61K0031135
WO2012048294,A61K000920
WO2012048294,A61K000922
WO2012048294,A61K000948
WO2012048294,A61K0031195
WO2012048294,A61K003306
WO2012048294,A61P002500
WO2012048710,A61K0031422
WO2012048710,A61K0031454
WO2012048710,A61K00314545
WO2012048710,A61K0031496
WO2012048710,A61K0031505
WO2012048710,A61K004506
WO2012048710,A61P002514
WO2012048710,A61P002516
WO2012049222,A61K0031202
WO2012049444,A61K0031167
WO2012049444,A61K000900
WO2012049444,A61K003146
WO2012049444,A61K00314704
WO2012049444,A61K0031573
WO2012049444,A61K004506
WO2012049566,A61K0031155
WO2012049566,A61K0031216
WO2012049566,A61K004506
WO2012049566,A61P000310
WO2012049677,A61K003159
WO2012049677,A61K0031455
WO2012050589,A61K0031519
WO2012050589,A61K00314196
WO2012050589,A61K0031426
WO2012050589,A61P000116
WO2012050589,A61P001312
WO2012050589,A61P001902
WO2012050594,A61K003127
WO2012050594,A61K003116
WO2012050594,A61K0031275
WO2012050594,A61K0031535
WO2012050594,A61P002500
WO2012050594,A61P002536
WO2012050831,A61K00314985
WO2012050831,A61K00314164
WO2012050831,A61K00314168
WO2012050831,A61P001700
WO2012051107,A61K0031455
WO2012051107,A61K003112
WO2012051107,A61K0031353
WO2012051107,A61P000304
WO2012051107,A61P000306
WO2012051107,A61P000310
WO2012051333,A61K003113
WO2012051374,A61K000841
WO2012051374,A61P001714
WO2012051559,A61K0031519
WO2012051633,A61P003312
WO2012051633,A61K0031167
WO2012051633,A61K00314184
WO2012051633,A61K0031498
WO2012051633,A61P003310
WO2012052562,A61K003100
WO2012052562,A61K000842
WO2012052562,A61K000865
WO2012052562,A61K000873
WO2012052562,A61K000881
WO2012052562,A61K000884
WO2012052562,A61K0031715
WO2012052562,A61K003174
WO2012052562,A61K004506
WO2012052562,A61P001700
WO2012052562,A61Q001908
WO2012052563,A61K003100
WO2012052563,A61K000842
WO2012052563,A61K000865
WO2012052563,A61K000873
WO2012052563,A61K000881
WO2012052563,A61K000884
WO2012052563,A61K0031715
WO2012052563,A61K003174
WO2012052563,A61K004506
WO2012052563,A61P001700
WO2012052563,A61Q001908
WO2012054388,A61K0031235
WO2012054388,A61K003166
WO2012054738,A61K0031165
WO2012054738,A61K0031351
WO2012054738,A61K0031407
WO2012054738,A61K0031422
WO2012054738,A61K003143
WO2012054738,A61K00317048
WO2012054738,A61K00317056
WO2012054738,A61K004506
WO2012054738,A61P003104
WO2012054815,A01N004358
WO2012054815,A61K0031495
WO2012054815,A61K003550
WO2012054929,A61K003838
WO2012054929,A61K003817
WO2012054929,A61K003820
WO2012054929,A61K0039395
WO2012054929,A61P003500
WO2012055820,A23L000130
WO2012055820,A23L002110
WO2012055820,A61K0036232
WO2012055820,A61K003628
WO2012055820,A61K003681
WO2012058462,A61K004800
WO2012059572,A61K00314745
WO2012059572,A61K00317048
WO2012059572,A61K003324
WO2012059572,A61K003326
WO2012059572,A61K003334
WO2012059572,A61K003338
WO2012059572,A61K004506
WO2012059572,A61P003500
WO2012059572,A61P003502
WO2012060448,A61K0031444
WO2012060448,A61K00314174
WO2012060448,A61K00314196
WO2012060448,A61K0031427
WO2012060448,A61K0031496
WO2012060448,A61K0031505
WO2012060448,A61K0031506
WO2012060448,A61K00317048
WO2012060448,A61K003800
WO2012060448,A61K004500
WO2012060448,A61P003110
WO2012060448,A61P004300
WO2012061015,A61K0031198
WO2012061015,A61K0031195
WO2012061015,A61K003817
WO2012061015,A61P003500
WO2012061306,C12N001511
WO2012061306,A61K003324
WO2012061548,A61K003900
WO2012061548,A61K003942
WO2012062697,A61K003900
WO2012062697,A61K0039395
WO2012062697,A61P000310
WO2012062697,A61P000550
WO2012062697,C07K001624
WO2012063553,A61K003520
WO2012063553,A61K003574
WO2012063553,A61K0035747
WO2012063553,A61K003800
WO2012063553,A61K003801
WO2012063553,A61K003802
WO2012063553,A61K003803
WO2012063553,A61K003806
WO2012063553,A61K003817
WO2012063553,A61P000908
WO2012063553,A61P000910
WO2012063553,A61P000912
WO2012064159,A61K003134
WO2012064159,A61K0031155
WO2012064159,A61K0031185
WO2012064159,A61P003500
WO2012065051,C12N001511
WO2012065051,A61K0031415
WO2012065085,G01N0033574
WO2012066319,A61K0031195
WO2012066319,A61K0031198
WO2012066319,A61K0031275
WO2012066319,A61K00314045
WO2012066319,A61K0031428
WO2012066319,A61K003148
WO2012066319,A61K0031485
WO2012066319,A61P002516
WO2012068000,A61K004800
WO2012068355,A61K003574
WO2012068355,A61K0031739
WO2012068355,A61K003808
WO2012068355,A61K003810
WO2012068355,A61K003816
WO2012068355,A61P000910
WO2012068378,C12N000500
WO2012068378,C12N000502
WO2012068378,C12N000510
WO2012068454,A61K0031385
WO2012068454,A61K003138
WO2012068454,A61K003156
WO2012068454,A61K0031573
WO2012068454,A61P002900
WO2012068477,A61K003818
WO2012068477,A61K0039395
WO2012068477,A61P003500
WO2012069842,A61K003147
WO2012069842,A61K0031196
WO2012069842,A61K0031415
WO2012069842,A61K00314402
WO2012069842,A61K0031519
WO2012069842,A61K0031573
WO2012069842,A61K0031635
WO2012069972,A61K00314025
WO2012069972,A61K0031555
WO2012069972,A61K00317068
WO2012069972,A61K004506
WO2012072665,A61K003100
WO2012072665,A61K00314545
WO2012072665,A61K0031495
WO2012072665,A61K0031496
WO2012072665,A61P002500
WO2012072665,A61P002524
WO2012074676,A61K003826
WO2012074676,A61K0031155
WO2012074676,A61K0031513
WO2012074676,A61K0031522
WO2012074676,A61K003816
WO2012074676,A61K003822
WO2012074676,A61P000900
WO2012074676,A61P000910
WO2012074799,A61K003134
WO2012075111,A61K0039395
WO2012075111,A61K00314184
WO2012075111,A61P003502
WO2012075111,C07K001628
WO2012075211,A61K003147
WO2012075211,A61K003128
WO2012075211,A61K00314709
WO2012075211,A61K003324
WO2012075211,A61P003500
WO2012076194,A61K0031573
WO2012076194,A61K003817
WO2012076194,A61K003820
WO2012076194,A61K004506
WO2012076194,A61P001902
WO2012076688,A61K0031167
WO2012076688,A61K0039395
WO2012076688,A61P003500
WO2012076916,A61K0031405
WO2012076916,A61K0031522
WO2012076916,A61P002516
WO2012080362,A61K004716
WO2012080362,A61K0031198
WO2012080362,A61K0031465
WO2012080362,A61K003828
WO2012080362,A61K004718
WO2012080362,A61P000310
WO2012081022,A61K004100
WO2012081022,A61P003500
WO2012085583,A61K0031425
WO2012085583,A61K0031535
WO2012085785,C07C003921
WO2012085785,A61K003105
WO2012085785,A61K0031365
WO2012085785,A61P000304
WO2012085785,C07D030512
WO2012090713,A61K0031685
WO2012090713,A23L000130
WO2012090713,A61P002500
WO2012090713,A61P002516
WO2012090713,A61P002528
WO2012090713,A61P004300
WO2012091137,A61K004800
WO2012091137,A61K0009127
WO2012091137,A61K00317088
WO2012091137,A61K003800
WO2012091137,A61K004734
WO2012091137,A61P003500
WO2012092375,A61K00317052
WO2012092378,A01N004304
WO2012092378,A61K003170
WO2012092458,A61K003550
WO2012092458,A61K003516
WO2012092458,A61K003519
WO2012092458,C12N0005073
WO2012092480,A61K003516
WO2012092480,A61K003550
WO2012093252,A61K000900
WO2012093252,A61K003100
WO2012094600,A61K00314422
WO2012095726,A61K0031167
WO2012100017,A61K0031519
WO2012100017,A61K0031495
WO2012100017,A61K0031505
WO2012100017,A61K004800
WO2012100017,A61P003100
WO2012100017,A61P003118
WO2012100302,A61K0039145
WO2012100302,A61K0039085
WO2012100302,A61K003909
WO2012100302,A61K0039125
WO2012100302,A61K0039215
WO2012100302,A61K0039235
WO2012100302,A61K003936
WO2012100302,A61P001100
WO2012100302,A61P003116
WO2012100590,A61K0031704
WO2012100590,A61K0009127
WO2012100590,A61K00314706
WO2012100590,A61K004724
WO2012100590,A61P003500
WO2012103015,A61K000970
WO2012103015,A61K003156
WO2012103015,A61P001100
WO2012103015,A61P001106
WO2012103016,A61K000970
WO2012103016,A61K004730
WO2012103016,A61P001100
WO2012103276,A61K00314439
WO2012104241,A61K0031352
WO2012104241,A61K0031385
WO2012104241,A61K0031568
WO2012104241,A61K00315685
WO2012104241,A61K003682
WO2012104241,A61P003500
WO2012104706,A61K0031015
WO2012104706,A61K000908
WO2012104706,A61K000910
WO2012104706,A61K000916
WO2012104706,A61K000948
WO2012104706,A61K0031202
WO2012104706,A61P002900
WO2012104706,A61P002902
WO2012104822,A61K0031337
WO2012104822,A61K00314188
WO2012104822,A61K0031506
WO2012104822,A61K004506
WO2012104822,A61P003500
WO2012104822,A61P004300
WO2012105467,A61K00317088
WO2012105467,A61K000906
WO2012105467,A61K000908
WO2012105467,A61K000912
WO2012105467,A61K000972
WO2012105467,A61K00317105
WO2012105467,A61K004742
WO2012105467,A61K004800
WO2012105467,A61P001102
WO2012105467,A61P001106
WO2012105467,A61P001700
WO2012105467,A61P001706
WO2012105467,A61P001902
WO2012105467,A61P002900
WO2012105467,A61P003100
WO2012105467,A61P003708
WO2012105467,A61P004300
WO2012105610,A61K0031499
WO2012105610,A61K004500
WO2012105610,A61P000900
WO2012105610,A61P002702
WO2012106302,A61K0031416
WO2012106302,A61K003147
WO2012106302,C07D023156
WO2012106722,A61K003135
WO2012106722,A61K003170
WO2012106722,A61P002900
WO2012106722,A61P003112
WO2012106812,A61K0031216
WO2012106812,A61K0031337
WO2012106812,A61K0031704
WO2012106812,A61P003500
WO2012107363,A61K000900
WO2012107363,A61K000928
WO2012107363,A61K000948
WO2012107363,A61K0031192
WO2012107363,A61K0031343
WO2012107363,A61K003137
WO2012107363,A61K00314015
WO2012107363,A61K0031404
WO2012107363,A61K00314174
WO2012107363,A61K0031427
WO2012107363,A61K0031437
WO2012107363,A61K003144
WO2012107363,A61K0031444
WO2012107363,A61K0031472
WO2012107363,A61K0031498
WO2012107364,A61K000900
WO2012107364,A61K000928
WO2012107364,A61K000948
WO2012107364,A61K0031192
WO2012107364,A61K0031343
WO2012107364,A61K0031381
WO2012107364,A61K0031404
WO2012107364,A61K003141
WO2012107364,A61K003147
WO2012107364,A61K003800
WO2012107364,A61K004506
WO2012107364,A61P004300
WO2012107416,A61K004748
WO2012107416,A61K004506
WO2012107416,A61P003500
WO2012107476,A61K003134
WO2012107476,A61P000310
WO2012107769,A61K0031135
WO2012107769,A61K0031335
WO2012107769,A61K003147
WO2012107769,A61K004506
WO2012107769,A61P000100
WO2012107769,A61P001704
WO2012107769,A61P002700
WO2012107769,A61P003708
WO2012109203,A61K003939
WO2012109203,A61K004706
WO2012109732,A61K004742
WO2012109732,A61K0031519
WO2012109732,A61K004718
WO2012110770,A61K0031138
WO2012110770,A61K0031167
WO2012110770,A61K003140
WO2012110770,A61K00314704
WO2012110770,A61K0031538
WO2012110770,A61K003157
WO2012110770,A61K003158
WO2012110770,A61P001100
WO2012110770,A61P001106
WO2012110946,A61K00314355
WO2012110946,A61K0031519
WO2012110946,A61P001902
WO2012110953,A61K0031436
WO2012110953,A61K00314745
WO2012110953,A61K0031496
WO2012110953,A61K003152
WO2012110953,A61K00315377
WO2012110953,A61K004506
WO2012110953,A61P002500
WO2012116061,A61K00314196
WO2012116061,A61P003500
WO2012116238,C07C006128
WO2012116238,A61K003105
WO2012116238,A61K0031404
WO2012116317,A61K0039395
WO2012116992,A61K000860
WO2012116992,A61K000863
WO2012116992,A61K000897
WO2012116992,A61Q001704
WO2012116992,A61Q001904
WO2012117396,A61K0031165
WO2012117396,A61K0031404
WO2012117396,A61K00314412
WO2012117396,A61K00314745
WO2012117396,A61K003169
WO2012117396,A61K00317004
WO2012117396,A61K003324
WO2012117396,A61P003500
WO2012118172,A61K004506
WO2012118172,A61K0031165
WO2012118172,A61K0031435
WO2012118172,A61K00314436
WO2012118172,A61K0031485
WO2012118172,A61K0031495
WO2012118172,A61P002500
WO2012118172,A61P002504
WO2012118172,A61P004300
WO2012121957,A61K0031497
WO2012121958,A61K0039395
WO2012122295,A61K003324
WO2012123774,A61K003119
WO2012123774,A61K0031335
WO2012123774,A61K0031407
WO2012123774,A61K0031416
WO2012123774,A61K00314164
WO2012123774,A61K0031473
WO2012123774,A61K0031555
WO2012123774,A61K003170
WO2012123774,A61K00317004
WO2012123774,A61K00317012
WO2012123774,A61K0031704
WO2012123774,A61K00317048
WO2012123774,A61K003324
WO2012123774,A61K003336
WO2012123774,A61K004506
WO2012123889,A61K00314025
WO2012123889,A61K0031517
WO2012123889,A61K00317068
WO2012123889,A61P003100
WO2012125486,A61K0031164
WO2012125486,A61K000814
WO2012125486,A61K000910
WO2012125486,A61K0009107
WO2012125486,A61K0031475
WO2012125486,A61K004506
WO2012125486,A61K004748
WO2012128653,A61K00314196
WO2012128653,A61K0031593
WO2012128653,A61K004506
WO2012128653,A61P003500
WO2012129145,A61K00314985
WO2012129145,A61K0031517
WO2012129145,A61K004506
WO2012129145,A61P003500
WO2012130646,A61K0031198
WO2012130646,A61K0031192
WO2012130646,A61K0031277
WO2012130646,A61K004506
WO2012130646,A61P001500
WO2012130646,A61P002900
WO2012131035,A61K0031337
WO2012131035,A61K0031381
WO2012131035,A61P003500
WO2012133693,A61K003140
WO2012133693,A61K00314035
WO2012133693,A61K00314985
WO2012133693,A61K0031513
WO2012133693,A61K004500
WO2012133693,A61P000310
WO2012134902,A61K003816
WO2012134902,A61K003848
WO2012134902,A61K004748
WO2012136685,A61K003816
WO2012136685,A61K003817
WO2012136685,A61P003500
WO2012144964,A61K000920
WO2012144964,A61K0031192
WO2012144964,A61K00314439
WO2012144964,A61K004506
WO2012145503,A61K00314184
WO2012145503,A61K0031155
WO2012145503,A61K00314412
WO2012145503,A61P003500
WO2012149405,A61K004748
WO2012149405,A61K0009127
WO2012149405,A61K003900
WO2012149405,A61K003938
WO2012149405,A61K004730
WO2012149454,A61K0031445
WO2012149454,A61K000916
WO2012149454,A61K003144
WO2012149454,A61K003900
WO2012149454,A61K003938
WO2012149454,A61K004748
WO2012149454,A61P002900
WO2012149454,A61P003500
WO2012154770,A61K0031222
WO2012154770,A61K000900
WO2012154770,A61K00314178
WO2012154770,A61P001310
WO2012154771,A61K0031222
WO2012154771,A61K000900
WO2012154771,A61K00314178
WO2012154771,A61P001310
WO2012154775,A61K00314025
WO2012154775,A61K00314178
WO2012154775,A61P003110
WO2012154779,A61K0031216
WO2012154779,A61K000900
WO2012154779,A61K00314178
WO2012154779,A61P001310
WO2012157752,A61K0031192
WO2012157752,A61K000920
WO2012157752,A61K003109
WO2012157752,A61K0031136
WO2012157752,A61K0031137
WO2012157752,A61K0031185
WO2012157752,A61K003140
WO2012157752,A61K00314402
WO2012157752,A61K00314465
WO2012157752,A61K00314748
WO2012157752,A61K0031485
WO2012157752,A61K003846
WO2012157752,A61K004722
WO2012157752,A61P003708
WO2012157752,A61P000102
WO2012157752,A61P001902
WO2012157752,A61P002900
WO2012158003,A61K0031205
WO2012158003,A61K003137
WO2012158003,A61P000702
WO2012158117,A61K00315377
WO2012158117,A61K0031165
WO2012158117,A61K0031192
WO2012158117,A61P002504
WO2012158117,C07D041306
WO2012162776,A61K003158
WO2012162776,A61K0031517
WO2012162776,A61P001308
WO2012162814,C07D021704
WO2012162814,A61K00314365
WO2012162814,A61K0031472
WO2012162814,A61K00314725
WO2012162814,A61K0031496
WO2012162814,A61K0031545
WO2012162814,A61K0031546
WO2012162814,A61P003104
WO2012164138,A61K
WO2012166991,A61K003908
WO2012166991,A01N003706
WO2012166991,A61K0031225
WO2012168907,A61K0031404
WO2012168907,A61K00314355
WO2012168907,A61K003147
WO2012168907,A61P001100
WO2012170599,A01N004300
WO2012170599,A01N004390
WO2012170599,A61K0031553
WO2012172318,A61K000819
WO2012172318,A61K000835
WO2012172318,A61K003817
WO2012172318,A61P001710
WO2012172318,A61Q001500
WO2012172318,A61Q001700
WO2012173581,A61K0031407
WO2012173581,A61K0031426
WO2012173581,A61K0031704
WO2012173581,A61P001900
WO2012173581,A61P002100
WO2012175894,A61K003118
WO2012175894,A61K00314045
WO2012175894,A61K0031451
WO2012175894,A61K0031517
WO2012175894,A61P002530
WO2012176105,A61K0031404
WO2012176105,A61K0031407
WO2012176105,A61K003141
WO2012176105,A61K0031429
WO2012176105,A61K003147
WO2012176105,A61K00314985
WO2012176105,A61P001100
WO2012176155,A61K0031407
WO2012176155,A61K00315415
WO2012176155,A61P002900
WO2012177440,A61P003500
WO2012177440,A61K0039395
WO2012178038,A61K003100
WO2012178038,A61P003500
WO2013000856,C12N0015113
WO2013000856,A61K00314025
WO2013000856,A61K00314174
WO2013000856,A61K00314178
WO2013000856,A61K00317115
WO2013000856,A61K0031712
WO2013000856,A61K00317125
WO2013000856,A61P003114
WO2013003037,A61K0039395
WO2013004999,A61K003100
WO2013004999,A61P001114
WO2013005226,A61K0009107
WO2013005226,A61K000900
WO2013005226,A61K0031196
WO2013005226,A61K004722
WO2013005226,A61P002900
WO2013007708,A61K00314412
WO2013007708,A61P003500
WO2013007762,A61K00317056
WO2013007762,A61K004748
WO2013007762,A61P000702
WO2013010241,A61K003808
WO2013010241,A61K0031165
WO2013010241,A61K0031277
WO2013010241,A61K0031401
WO2013010241,A61K00314178
WO2013010241,A61P000912
WO2013011431,C07K001626
WO2013011431,A61K003574
WO2013011431,A61K003940
WO2013011431,A61P000526
WO2013011431,A61K003900
WO2013012477,A61K003564
WO2013012477,A61K0035644
WO2013012743,A61K003940
WO2013012894,A61K003900
WO2013012894,A61P003500
WO2013012894,A61P003700
WO2013016144,A61P001510
WO2013016658,A01N004316
WO2013016658,A61K003135
WO2013017540,A61K004748
WO2013017540,A61K0039395
WO2013017540,C07K001628
WO2013017540,A61P003500
WO2013017724,A61K003152
WO2013017724,A61K0031198
WO2013017724,A61P003500
WO2013017821,A61K000900
WO2013017821,A61K0031445
WO2013017821,A61K003156
WO2013017821,A61P001102
WO2013017821,A61P002714
WO2013018017,A61K0031167
WO2013018017,A61K000900
WO2013018017,A61K003324
WO2013018017,A61P003500
WO2013018018,A61K0031167
WO2013018018,A61K000900
WO2013018018,A61K0039395
WO2013018018,A61P003500
WO2013018069,A61K0031495
WO2013018069,A61K0031496
WO2013018069,A61K004506
WO2013018069,A61P003306
WO2013018766,A61K003146
WO2013018766,A61K000906
WO2013018766,A61K000908
WO2013018766,A61K000914
WO2013018766,A61K000916
WO2013018766,A61K000920
WO2013018766,A61K000948
WO2013018766,A61K0031192
WO2013018766,A61P002900
WO2013019220,A61K0031454
WO2013019220,A61K000900
WO2013019220,A61K003500
WO2013019220,A61K003806
WO2013019221,A61K0031454
WO2013019221,A61K000900
WO2013019221,A61K003806
WO2013019221,A61P003500
WO2013019620,A61K0031519
WO2013019620,A61K0031506
WO2013020600,A61K003118
WO2013020600,A61K0031196
WO2013020600,A61K0031198
WO2013020600,A61P004300
WO2013020724,A61K0039395
WO2013020724,A61K003900
WO2013020724,A61P002528
WO2013021032,A61K0031506
WO2013021032,A61K0031573
WO2013021032,A61K003169
WO2013022882,A61K0031401
WO2013023043,A61K0039395
WO2013023043,A61K003324
WO2013024155,A61K0039395
WO2013024155,A61P003112
WO2013024155,C07K001628
WO2013024156,A61K0039395
WO2013024156,A61P003112
WO2013024156,C07K001628
WO2013024157,A61K0039395
WO2013024157,A61P003112
WO2013024157,C07K001628
WO2013024158,A61K0031517
WO2013024158,A61K0031427
WO2013024158,A61K0031496
WO2013024158,A61K0031506
WO2013024158,A61K003821
WO2013025112,A61K003119
WO2013025112,A61P000112
WO2013025975,A01N004350
WO2013025975,A61K0031415
WO2013026269,A61K000972
WO2013026269,A61K0031167
WO2013026269,A61K0031573
WO2013026269,A61P001106
WO2013028505,A61K00314196
WO2013028505,A61K0031513
WO2013028505,A61K0031519
WO2013028505,A61K00317068
WO2013028505,A61K004506
WO2013028505,A61P003500
WO2013028505,A61P003502
WO2013028909,A61K00314178
WO2013028909,A61K003140
WO2013028909,A61K0031496
WO2013028909,A61K003155
WO2013028909,A61P002500
WO2013028909,A61P002520
WO2013034098,A61K0031592
WO2013034098,A61K0031366
WO2013034098,A61P001910
WO2013037127,A61K0031573
WO2013037127,A61K0031198
WO2013037127,A61K0031519
WO2013037127,A61P003500
WO2013037129,A61K0031573
WO2013037129,A61K0031198
WO2013037129,A61K0031337
WO2013037129,A61K0031407
WO2013037129,A61K0031513
WO2013037129,A61K0031519
WO2013037129,A61K0031704
WO2013037129,A61K003324
WO2013037129,A61K004500
WO2013037129,A61P003500
WO2013038402,A61K000902
WO2013043591,A61K003800
WO2013043591,A61K003500
WO2013044028,A61K0031365
WO2013044169,A61P003504
WO2013045068,A61K003105
WO2013045068,A61K0031352
WO2013045068,A61K0031357
WO2013045068,A61K004506
WO2013045068,A61P003500
WO2013045125,C07K001454
WO2013045125,A61K003820
WO2013045125,A61K004748
WO2013045125,C07K0014525
WO2013045125,C07K001618
WO2013047568,A61K0031728
WO2013047568,A61K000906
WO2013047568,A61K000908
WO2013047568,A61K00317084
WO2013047568,A61P002702
WO2013047568,A61P004300
WO2013047725,A61K0031496
WO2013047725,A61K0031445
WO2013047725,A61K00314545
WO2013047725,A61K0031495
WO2013047725,A61P001102
WO2013047725,A61P003708
WO2013047725,A61P004300
WO2013048591,A01N003702
WO2013048591,A01N003700
WO2013048591,A23D000900
WO2013049045,A61K004500
WO2013049093,A61K0031706
WO2013049093,A61K003153
WO2013049093,A61K003815
WO2013049093,A61K004506
WO2013049093,G01N0033574
WO2013049581,A61K003100
WO2013049773,A61K0031438
WO2013050339,A61K000920
WO2013050339,A61K000948
WO2013050339,A61K0031404
WO2013050339,A61K00314178
WO2013050339,A61P000900
WO2013050422,A61K003119
WO2013050422,A61K00317068
WO2013050422,A61K004506
WO2013050422,A61P003118
WO2013050539,A61K000920
WO2013050539,A61K000900
WO2013050539,A61K0031485
WO2013052803,A61B001812
WO2013053775,A61K003820
WO2013053775,A61K0039395
WO2013053775,A61K004506
WO2013053775,A61P003500
WO2013053833,A61K0031428
WO2013053833,A61K00314439
WO2013053833,A61K0031497
WO2013053833,A61K0031506
WO2013053833,A61K003500
WO2013053833,A61K004506
WO2013054267,A61K003112
WO2013054267,A61K0031122
WO2013054267,A61K003605
WO2013054267,A61K00369066
WO2013054267,A61P000900
WO2013054267,A61P001718
WO2013054267,A61P002528
WO2013054345,A61K00314706
WO2013054756,A61K0031197
WO2013054756,A61K003128
WO2013054756,A61K003306
WO2013054756,A61K003326
WO2013054756,A61K003330
WO2013054756,A61P000706
WO2013054756,A61P004300
WO2013055985,A61K0039395
WO2013055985,A61K00317088
WO2013055985,A61P000706
WO2013055985,C12N001511
WO2013057167,A61K003836
WO2013057167,A61K003837
WO2013057167,A61K004736
WO2013057167,A61K004742
WO2013057167,A61P000704
WO2013057171,A61K003836
WO2013057171,A61K003837
WO2013057171,A61K004736
WO2013057171,A61K004742
WO2013057171,A61P000704
WO2013057208,A61P003110
WO2013057208,A01N002528
WO2013057208,A61K0031137
WO2013057208,A61K003140
WO2013057208,A61K0031506
WO2013057208,A61K004724
WO2013058527,A61K003147
WO2013058527,A61K003141
WO2013058527,A61K0031445
WO2013058527,A61K003155
WO2013059232,A61K003830
WO2013059232,A61K0031726
WO2013059232,A61P003500
WO2013059439,A61K0039395
WO2013059610,A61K003812
WO2013059610,A61K00314439
WO2013059642,A61K003144
WO2013059642,A61K0031455
WO2013059676,A61K000900
WO2013059879,A61K003822
WO2013059879,A61K003119
WO2013059879,A61K0031401
WO2013059879,A61K0031405
WO2013059879,A61K003830
WO2013059879,A61P000900
WO2013059879,A61P000910
WO2013061161,A61K0031337
WO2013061161,A61K0031395
WO2013061161,A61K00314174
WO2013061161,A61K0031428
WO2013061161,A61K003148
WO2013061161,A61K003151
WO2013061161,A61K0031549
WO2013061161,A61K0031663
WO2013061269,A61K000900
WO2013061269,A61K003155
WO2013061269,A61K003156
WO2013061269,A61P002714
WO2013062441,A61K004738
WO2013062441,A61K000920
WO2013062441,A61K000932
WO2013062441,A61K000948
WO2013062441,A61K003140
WO2013062441,A61K00314025
